gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AvgRevenuePerMonth,IsNewCustomer,ChargesPerServiceYear,Cluster,Segment,Recommendation,ChurnProbability,ChurnProbabilityPercent,RiskCategory,RevenueAtRisk,EstimatedCLV,PriorityScore
Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.95,927.35,1,71.33461538461539,0,947.4000000000001,2,New Customers,Onboarding campaign,0.6899977,68.99977,High,54.475316286087036,947.4000000000001,51609.91464943886
Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),66.85,4748.7,0,65.95416666666667,0,802.1999999999999,0,Premium Customers,Provide VIP benefits,0.01232988,1.232988,Low,0.8242524879053235,4746.349999999999,3912.1907959694317
Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.05,113.85,1,18.974999999999998,1,252.60000000000002,1,High Risk Customers,Offer retention discount,0.2444295,24.44295,Low,5.145240952074528,105.25,541.5366102058441
Male,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.0,1107.2,0,20.89056603773585,0,252.0,1,High Risk Customers,Offer retention discount,0.024066536,2.4066536,Low,0.5053972508758307,1092.0,551.8937979564071
Female,1,Yes,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,2514.5,1,96.71153846153847,0,1182.0,2,New Customers,Onboarding campaign,0.8407364,84.07364,Critical,82.81253433227539,2462.5,203925.86579322815
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,0,10.1,1,242.39999999999998,1,High Risk Customers,Offer retention discount,0.58383536,58.383537,Medium,11.793474340438843,20.2,238.22818167686464
Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.45,19.45,0,9.725,1,233.39999999999998,1,High Risk Customers,Offer retention discount,0.50138193,50.138195,Medium,9.751878610253334,19.45,189.67403896942733
Male,0,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),95.0,3605.6,0,92.45128205128205,0,1140.0,0,Premium Customers,Provide VIP benefits,0.04814788,4.814788,Low,4.5740485563874245,3610.0,16512.315288558602
Female,1,Yes,No,66,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),45.55,3027.25,0,45.18283582089552,0,546.5999999999999,0,Premium Customers,Provide VIP benefits,0.029720515,2.9720516,Low,1.3537694588303566,3006.2999999999997,4069.8371240817005
Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.0,7611.85,1,110.31666666666668,0,1320.0,0,Premium Customers,Provide VIP benefits,0.48682538,48.682537,Medium,53.55079144239426,7480.0,400559.91998910904
Male,0,No,No,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.3,100.2,0,16.7,1,291.6,1,High Risk Customers,Offer retention discount,0.35206455,35.206455,Low,8.555168563127518,121.5,1039.4529804199935
Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.15,7303.05,0,100.04178082191781,0,1249.8000000000002,0,Premium Customers,Provide VIP benefits,0.0217714,2.17714,Low,2.267491237539798,7498.8,17003.46329206344
Female,0,No,No,32,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,30.15,927.65,0,28.11060606060606,0,361.79999999999995,1,High Risk Customers,Offer retention discount,0.015183815,1.5183815,Low,0.4577920162584632,964.8,441.67773728616527
Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,94.35,3921.3,0,89.12045454545455,0,1132.1999999999998,0,Premium Customers,Provide VIP benefits,0.12884943,12.884943,Low,12.156943897157907,4057.0499999999997,49321.329237964484
Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1363.25,0,18.674657534246574,0,232.79999999999998,1,High Risk Customers,Offer retention discount,0.0010163143,0.101631425,Low,0.019716496602632104,1396.8,27.54000245455652
Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.75,5238.9,1,93.55178571428571,0,1161.0,0,Premium Customers,Provide VIP benefits,0.49107018,49.107018,Medium,47.51104002445936,5321.25,252818.12173015438
Female,0,No,No,52,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),57.95,3042.25,0,57.40094339622642,0,695.4000000000001,0,Premium Customers,Provide VIP benefits,0.039801456,3.9801457,Low,2.306494377180934,3013.4,6950.390156197026
Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,3954.1,0,89.86590909090908,0,1099.8000000000002,0,Premium Customers,Provide VIP benefits,0.12053705,12.053705,Low,11.047220638766886,3940.9500000000003,43536.54417634836
Female,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,2868.15,1,75.47763157894737,0,918.0,2,New Customers,Onboarding campaign,0.78237826,78.23782,High,59.85193660855293,2830.5,169410.90657050908
Female,0,Yes,Yes,64,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.6,3423.5,0,52.66923076923077,0,655.2,0,Premium Customers,Provide VIP benefits,0.042659663,4.2659664,Low,2.3292175814509393,3494.4,8139.217916622162
Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.85,248.4,0,62.1,1,1078.1999999999998,2,New Customers,Onboarding campaign,0.10066728,10.066729,Low,9.044955372065305,269.54999999999995,2438.0677205402026
Female,0,No,No,36,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),31.05,1126.35,0,30.44189189189189,0,372.6,1,High Risk Customers,Offer retention discount,0.019057518,1.9057518,Low,0.591735929902643,1117.8,661.4424224451743
Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,1064.65,1,96.78636363636365,1,1203.0,2,New Customers,Onboarding campaign,0.9375775,93.75775,Critical,93.99214297533035,1002.5,94227.12333276868
Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.65,835.15,0,19.88452380952381,0,247.79999999999998,1,High Risk Customers,Offer retention discount,0.004020414,0.40204138,Low,0.08302154599223285,846.65,70.29019191432394
Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,0,76.84285714285714,0,1022.4000000000001,2,New Customers,Onboarding campaign,0.18039985,18.039986,Low,15.370067220926286,2300.4,35357.30263501883
Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.8,5515.45,0,96.76228070175438,0,1197.6,0,Premium Customers,Provide VIP benefits,0.24361761,24.361761,Low,24.313037392497062,5588.8,135880.7033791876
Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,112.75,0,16.107142857142858,1,248.39999999999998,1,High Risk Customers,Offer retention discount,0.110269375,11.0269375,Low,2.2825760655105114,124.19999999999999,283.4959473364055
Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,229.55,1,57.3875,1,892.8000000000001,2,New Customers,Onboarding campaign,0.82770514,82.770515,Critical,61.58126277923584,223.20000000000002,13744.937852325442
Female,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,0,43.79375,1,608.4000000000001,2,New Customers,Onboarding campaign,0.08108616,8.108616,Low,4.111068248748779,354.90000000000003,1459.018121480942
Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,62.9,0,12.58,1,250.20000000000002,1,High Risk Customers,Offer retention discount,0.30867398,30.867397,Low,6.435852438211441,83.4,536.7500933468342
Male,0,No,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,0,89.0485294117647,0,1067.4,2,New Customers,Onboarding campaign,0.016399862,1.6399863,Low,1.458767746668309,2935.35,4281.993905182821
Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,1,76.26785714285714,0,936.5999999999999,2,New Customers,Onboarding campaign,0.5359026,53.590263,Medium,41.82719944119453,2107.35,88144.54874240128
Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.55,1723.95,0,23.615753424657534,0,282.6,1,High Risk Customers,Offer retention discount,0.00093889394,0.09388939,Low,0.022110952195362188,1695.6000000000001,37.491330542456126
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,0,9.875,1,237.0,1,High Risk Customers,Offer retention discount,0.75271493,75.27149,High,14.866119906306267,19.75,293.60586814954877
Male,1,No,No,71,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,0,55.35208333333333,0,677.4000000000001,0,Premium Customers,Provide VIP benefits,0.083361164,8.336117,Low,4.7057376928627495,4007.9500000000003,18860.361386109256
Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,0,86.83214285714287,0,1031.4,2,New Customers,Onboarding campaign,0.5602784,56.02784,Medium,48.15592982769012,1117.3500000000001,53807.02819296956
Female,0,Yes,Yes,25,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,1,57.79423076923077,0,703.2,2,New Customers,Onboarding campaign,0.4220127,42.201267,Medium,24.729943442344666,1465.0,36229.367143034935
Male,0,No,No,67,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,0,47.942647058823525,0,606.5999999999999,0,Premium Customers,Provide VIP benefits,0.005443874,0.5443874,Low,0.27518782136030495,3386.85,932.0198727741488
Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,1,17.725,1,425.40000000000003,1,High Risk Customers,Offer retention discount,0.95617867,95.61787,Critical,33.89653367996216,35.45,1201.6321189546586
Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,1,27.083333333333332,1,532.2,1,High Risk Customers,Offer retention discount,0.5770572,57.70572,Medium,25.59248605668545,88.7,2270.0535132279992
Female,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1188.2,0,27.004545454545454,0,308.4,1,High Risk Customers,Offer retention discount,0.05798365,5.798365,Low,1.4901798501610755,1105.1,1646.7977524130044
Female,0,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,0,74.10416666666667,0,900.0,2,New Customers,Onboarding campaign,0.23145932,23.145931,Low,17.359448969364166,1725.0,29945.049472153187
Female,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,1277.75,0,19.657692307692308,0,242.39999999999998,1,High Risk Customers,Offer retention discount,0.002122143,0.2122143,Low,0.0428672896232456,1292.8,55.41883202493191
Male,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,1170.55,0,20.181896551724137,0,235.20000000000002,1,High Risk Customers,Offer retention discount,0.093724445,9.372444,Low,1.8369991123676301,1117.2,2052.2954083371164
Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,1,35.225,1,845.4000000000001,2,New Customers,Onboarding campaign,0.78670573,78.67057,High,55.42341884374619,70.45,3904.5798575419194
Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05,6425.65,0,88.02260273972603,0,1056.6,0,Premium Customers,Provide VIP benefits,0.0026576992,0.26576993,Low,0.23401041155448182,6339.599999999999,1483.5324050907927
Female,0,No,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.15,563.65,1,62.62777777777777,1,853.8000000000001,2,New Customers,Onboarding campaign,0.6566358,65.66358,High,46.71963865458966,569.2,26592.818322192437
Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,0,96.31048387096774,0,1212.6,0,Premium Customers,Provide VIP benefits,0.021308979,2.130898,Low,2.1532723299227654,6164.05,13272.878305260423
Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.3,5289.05,0,81.37,0,1011.5999999999999,0,Premium Customers,Provide VIP benefits,0.02625089,2.625089,Low,2.2129499869421125,5395.2,11939.307769550085
Male,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.95,1756.2,0,24.391666666666666,0,287.4,1,High Risk Customers,Offer retention discount,0.001967886,0.1967886,Low,0.04713086963165551,1700.45,80.14368726514861
Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05,6416.7,0,97.22272727272727,0,1188.6,0,Premium Customers,Provide VIP benefits,0.024878893,2.4878893,Low,2.4642543563619257,6438.25,15865.485609847168
Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,61.35,0,15.3375,1,235.20000000000002,1,High Risk Customers,Offer retention discount,0.021360036,2.1360035,Low,0.4186567053198815,58.800000000000004,24.617014272809033
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,1,22.825,1,547.8,1,High Risk Customers,Offer retention discount,0.9029706,90.29706,Critical,41.22060844004154,45.65,1881.7207752878962
Male,0,No,Yes,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95,0,62.25645161290323,0,774.0,2,New Customers,Onboarding campaign,0.027869372,2.7869372,Low,1.7975744744762778,1935.0,3478.3066081115976
Male,0,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,0,66.9625,0,834.0,2,New Customers,Onboarding campaign,0.1333786,13.337859,Low,9.269812360405922,1042.5,9663.779385723174
Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,0,62.705555555555556,1,822.5999999999999,2,New Customers,Onboarding campaign,0.48929992,48.929993,Medium,33.54150973409414,548.4,18394.163938177226
Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.0,655.5,1,81.9375,1,1140.0,2,New Customers,Onboarding campaign,0.8599089,85.99089,Critical,81.69134348630905,665.0,54324.74341839552
Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,0,111.69788732394366,0,1297.8000000000002,0,Premium Customers,Provide VIP benefits,0.052788563,5.2788563,Low,5.709083096310497,7570.5,43220.61358061862
Male,0,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,0,82.78174603174604,0,1033.1999999999998,0,Premium Customers,Provide VIP benefits,0.006628171,0.6628171,Low,0.5706855295691639,5338.2,3046.4334939461105
Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,113.5,0,16.214285714285715,1,236.39999999999998,1,High Risk Customers,Offer retention discount,0.20527452,20.527452,Low,4.043908089399338,118.19999999999999,477.9899361670017
Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,0,76.85333333333332,0,970.8000000000001,2,New Customers,Onboarding campaign,0.41135165,41.135166,Medium,33.278348562121394,1132.6000000000001,37691.0575814587
Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,0,79.21521739130435,0,1009.8000000000001,2,New Customers,Onboarding campaign,0.5207578,52.07578,Medium,43.821768397092825,1851.3000000000002,81127.23983353795
Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,419.9,0,18.256521739130434,0,241.79999999999998,1,High Risk Customers,Offer retention discount,0.0067460756,0.6746076,Low,0.13593342297244815,443.29999999999995,60.25928640368626
Male,0,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024.0,0,60.23529411764706,0,771.0,2,New Customers,Onboarding campaign,0.01157966,1.157966,Low,0.743993140058592,1028.0,764.8249479802325
Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,251.6,0,22.87272727272727,1,308.4,1,High Risk Customers,Offer retention discount,0.035034094,3.5034094,Low,0.9003762159496546,257.0,231.39668749906122
Female,0,No,Yes,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.0,764.55,0,54.61071428571428,0,672.0,2,New Customers,Onboarding campaign,0.18658043,18.658043,Low,10.448504328727722,728.0,7606.511151313782
Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.4,1592.35,1,75.82619047619048,0,988.8000000000001,2,New Customers,Onboarding campaign,0.4800054,48.00054,Medium,39.5524460554123,1648.0,65182.43109931947
Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,135.2,0,45.06666666666666,1,836.4000000000001,2,New Customers,Onboarding campaign,0.5903314,59.03314,Medium,41.14609687924385,139.4,5735.765904966593
Male,0,No,No,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,0,73.30092592592592,0,886.8000000000001,0,Premium Customers,Provide VIP benefits,0.010787132,1.0787132,Low,0.7971690692938865,3916.7000000000003,3122.2720937033655
Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,233.9,0,19.491666666666667,1,247.20000000000002,1,High Risk Customers,Offer retention discount,0.032232452,3.2232451,Low,0.6639885149896145,226.60000000000002,150.45979749664667
Male,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1363.45,0,19.477857142857143,0,238.79999999999998,1,High Risk Customers,Offer retention discount,0.0029855557,0.29855555,Low,0.05941255800426006,1373.1,81.57938339564949
